PPN	dataProvider	format	identifier	isShownAt	object	provider	publisher	relation	rights	source	subject	title	type
PPN730586340	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000AE6800000000	http://resolver.staatsbibliothek-berlin.de/SBB0000AE6800000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN730586340/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Stadler	None	Open Access	Bericht über die Meisterprüfungen deutscher Internierter in der Schweiz in den Jahren 1917 u. 1918. Konstanz  Berlin	Krieg 1914 1918	Bericht über die Meisterprüfungen deutscher Internierter in der Schweiz in den Jahren 1917 u. 1918	Monograph
PPN719931452	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB000096D300000000	http://resolver.staatsbibliothek-berlin.de/SBB000096D300000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN719931452/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Wunschmann	None	Open Access	Orthmann, Friedrich: Vor Gottes Angesicht!  Feierstunden am Anfang und Ende des ersten Kriegsjahres ; 2 Predigten, gehalten in der Stadtkirche zu Wittenberg am 5. August 1914 und am 1. August 1915. Wittenberg  Berlin	Krieg 1914 1918	Vor Gottes Angesicht!	Monograph
PPN770788637	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000F85200080000	http://resolver.staatsbibliothek-berlin.de/SBB0000F85200080000	http://digital.staatsbibliothek-berlin.de/europeana/PPN770788637/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Germany	Heimat-Grüße der beiden evangel. Gemeinden Schwerte (Ruhr)  an ihre Streiter im großen Kriege 1914/18. Schwerte  Berlin ; 8.1915	Open Access	Heimat-Grüße der beiden evangel. Gemeinden Schwerte (Ruhr). Berlin	Krieg 1914 1918	Heimat-Grüße der beiden evangel. Gemeinden Schwerte (Ruhr)	Volume
PPN769667619	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000F6F600110000	http://resolver.staatsbibliothek-berlin.de/SBB0000F6F600110000	http://digital.staatsbibliothek-berlin.de/europeana/PPN769667619/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Germany	Venner Heimatgruss. Venne  Berlin ; 17.1917	Open Access	Venner Heimatgruss. Berlin	Krieg 1914 1918	Venner Heimatgruss	Volume
PPN717760731	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB00008CCF00000000	http://resolver.staatsbibliothek-berlin.de/SBB00008CCF00000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN717760731/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Violet	None	Open Access	F. W.,: Flämisch für Offiziere, Mannschaften und Beamte  Sprachlehre, Gespräche, Lesestücke und Wörtersammlung zum Selbstunterricht. Stuttgart  Berlin	Krieg 1914 1918	Flämisch für Offiziere, Mannschaften und Beamte	Monograph
PPN688550266	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB00007BFE00000000	http://resolver.staatsbibliothek-berlin.de/SBB00007BFE00000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN688550266/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Stalling	None	Open Access	Die Kriegsartikel  Anleitung zum Unterricht und Selbstunterricht an der Hand zahlreicher Beispiele aus dem Weltkriege ; bearbeitet auf Grund von langen Feldzugserfahrungen und den amtlichen Veröffentlichungen des Großen Generalstabs. Oldenburg i. Gr.  Berlin	Krieg 1914 1918	Die Kriegsartikel	Monograph
PPN748750738	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000C2EE00010000	http://resolver.staatsbibliothek-berlin.de/SBB0000C2EE00010000	http://digital.staatsbibliothek-berlin.de/europeana/PPN748750738/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Germany	Liebe Kameraden. Insterburg  Berlin ; 1.1917	Open Access	Liebe Kameraden. Berlin	Krieg 1914 1918	Liebe Kameraden	Volume
PPN720290937	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB000097E800000000	http://resolver.staatsbibliothek-berlin.de/SBB000097E800000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN720290937/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Pustet	None	Open Access	Bierbaum, Athanasius: Kriegers Fasten- und Osterzeit  unseren wackeren Soldaten gewidmet. Regensburg  Berlin	Krieg 1914 1918	Kriegers Fasten- und Osterzeit	Monograph
PPN718290216	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB00008EBD00000000	http://resolver.staatsbibliothek-berlin.de/SBB00008EBD00000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN718290216/00000005.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Hermes	None	Open Access	Schmid, Gustav: Der Krieg  Gedichte der Zeit. Hamburg  Berlin	Krieg 1914 1918	Der Krieg	Monograph
PPN741339447	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000CFDC00000000	http://resolver.staatsbibliothek-berlin.de/SBB0000CFDC00000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN741339447/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Elsner	None	Open Access	Der Krieg des englischen Kapitals gegen die deutsche Arbeiterschaft. Berlin  Berlin	Krieg 1914 1918	Der Krieg des englischen Kapitals gegen die deutsche Arbeiterschaft	Monograph
PPN725952903	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000A13800000000	http://resolver.staatsbibliothek-berlin.de/SBB0000A13800000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN725952903/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Arenhold	None	Open Access	"Reimpell, Eduard: Aus Deutschlands ""Schuld"" am Weltkrieg?!?. Buer i. W.  Berlin"	Krieg 1914 1918	"Aus Deutschlands ""Schuld"" am Weltkrieg?!?"	Monograph
PPN75575445X	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000DF53000D0000	http://resolver.staatsbibliothek-berlin.de/SBB0000DF53000D0000	http://digital.staatsbibliothek-berlin.de/europeana/PPN75575445X/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Germany	Nachrichtenblatt der Deutschen Bank  ihren zum Kriegsdienst einberufenen Beamten gewidmet. Berlin  Berlin ; 13.1915	Open Access	Nachrichtenblatt der Deutschen Bank. Berlin	Krieg 1914 1918	Nachrichtenblatt der Deutschen Bank	Volume
PPN720805422	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000994F00000000	http://resolver.staatsbibliothek-berlin.de/SBB0000994F00000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN720805422/00000005.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Vereinigung Internationaler Verlagsanstalten	None	Open Access	Meyer, Ernst: Spartakus im Kriege  die illegalen Flugblätter des Spartakusbundes im Kriege. Berlin  Berlin	Krieg 1914 1918	Spartakus im Kriege	Monograph
PPN727411721	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000A4AB00000000	http://resolver.staatsbibliothek-berlin.de/SBB0000A4AB00000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN727411721/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Crusius	None	Open Access	Müller, Richard: Der Krieg deheem  gut pälzisch gereimt und unsern lieben Feldgrauen gewidmet. Kaiserslautern  Berlin	Krieg 1914 1918	Der Krieg deheem	Monograph
PPN725771739	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000A0BD00000000	http://resolver.staatsbibliothek-berlin.de/SBB0000A0BD00000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN725771739/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Mittler	None	Open Access	Strölin, ...: Die Kampfweise unserer Feinde  für den Dienstunterricht zusammengestellt ; nebst einem Anhange: Kriegslisten unserer Gegner. Berlin  Berlin	Krieg 1914 1918	Die Kampfweise unserer Feinde	Monograph
PPN724897550	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB00009FE600000000	http://resolver.staatsbibliothek-berlin.de/SBB00009FE600000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN724897550/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Zwißler	None	Open Access	Bock, Erich: Heimatgrüße. Wolfenbüttel  Berlin	Krieg 1914 1918	Heimatgrüße	Monograph
PPN769001335	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000F7E800000000	http://resolver.staatsbibliothek-berlin.de/SBB0000F7E800000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN769001335/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Photographische Gesellschaft	None	Open Access	Busch, Arnold  Schröder, Ludwig: [Bildnis Ludwig] von Schröder. Berlin  Berlin	Krieg 1914 1918	[Bildnis Ludwig] von Schröder	Monograph
PPN748751270	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000C2EE00030000	http://resolver.staatsbibliothek-berlin.de/SBB0000C2EE00030000	http://digital.staatsbibliothek-berlin.de/europeana/PPN748751270/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Germany	Liebe Kameraden. Insterburg  Berlin ; 3.1918	Open Access	Liebe Kameraden. Berlin	Krieg 1914 1918	Liebe Kameraden	Volume
PPN722358172	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB00009D3900000000	http://resolver.staatsbibliothek-berlin.de/SBB00009D3900000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN722358172/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Kafemann	None	Open Access	Schneider, Alma: Für stille Stunden. Danzig  Berlin	Krieg 1914 1918	Für stille Stunden	Monograph
PPN770925677	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000F85200590000	http://resolver.staatsbibliothek-berlin.de/SBB0000F85200590000	http://digital.staatsbibliothek-berlin.de/europeana/PPN770925677/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Germany	Heimat-Grüße der beiden evangel. Gemeinden Schwerte (Ruhr)  an ihre Streiter im großen Kriege 1914/18. Schwerte  Berlin ; 89.1916	Open Access	Heimat-Grüße der beiden evangel. Gemeinden Schwerte (Ruhr). Berlin	Krieg 1914 1918	Heimat-Grüße der beiden evangel. Gemeinden Schwerte (Ruhr)	Volume
PPN718676920	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB00008FF000000000	http://resolver.staatsbibliothek-berlin.de/SBB00008FF000000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN718676920/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Selbstverlag	None	Open Access	Tambour, Rudolf: Eine Begegnung in der Gartenanlage vor dem Weissen Haus in Washington. New York  Berlin	Krieg 1914 1918	Eine Begegnung in der Gartenanlage vor dem Weissen Haus in Washington	Monograph
PPN77922468X	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000BBA000140000	http://resolver.staatsbibliothek-berlin.de/SBB0000BBA000140000	http://digital.staatsbibliothek-berlin.de/europeana/PPN77922468X/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Germany	Armee-Verordnungsblatt / Verlustlisten. Berlin  Berlin ; 1916,Juni	Open Access	Armee-Verordnungsblatt / Verlustlisten. Berlin	Krieg 1914 1918	Armee-Verordnungsblatt / Verlustlisten	Volume
PPN718138058	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB00008DF000020000	http://resolver.staatsbibliothek-berlin.de/SBB00008DF000020000	http://digital.staatsbibliothek-berlin.de/europeana/PPN718138058/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Kaufungen-Verlag  Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Germany	Hilbert, Gerhard: Kriegsandachten. Rostock i. M.  Berlin ; Heft 2	Open Access	Hilbert, Gerhard: Das Erleben des Großen. Das Opfer. Rostock i. M.  Berlin	Krieg 1914 1918	Das Erleben des Großen. Das Opfer	Volume
PPN718173333	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB00008E4A00000000	http://resolver.staatsbibliothek-berlin.de/SBB00008E4A00000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN718173333/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Stilke	None	Open Access	Zabel, Eugen: Gegen den Osten  Roman. Berlin  Berlin	Krieg 1914 1918	Gegen den Osten	Monograph
PPN768451477	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000F64800000000	http://resolver.staatsbibliothek-berlin.de/SBB0000F64800000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN768451477/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Photographische Gesellschaft	None	Open Access	Busch, Arnold  Sixt von Armin, Friedrich: [Bildnis Friedrich] Sixt von Armin. Berlin  Berlin	Krieg 1914 1918	[Bildnis Friedrich] Sixt von Armin	Monograph
PPN721269583	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB00009AA600000000	http://resolver.staatsbibliothek-berlin.de/SBB00009AA600000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN721269583/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Fredebeul & Koenen	None	Open Access	Kaufmann, Joseph: Ein Krieges-Jahr im Liederkranz  den deutschen Soldaten und ihren Familien gewidmet. Essen  Berlin	Krieg 1914 1918	Ein Krieges-Jahr im Liederkranz	Monograph
PPN729524736	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000AA7D00000000	http://resolver.staatsbibliothek-berlin.de/SBB0000AA7D00000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN729524736/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Schnell	None	Open Access	Wagenfeld, Karl: Jans Baunenkamps Höllenfahrt. Warendorf  Berlin	Krieg 1914 1918	Jans Baunenkamps Höllenfahrt	Monograph
PPN670817309	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000669800000000	http://resolver.staatsbibliothek-berlin.de/SBB0000669800000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN670817309/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Goeritz	None	Open Access	Möller, Max: Hüte dich England. Braunschweig  Berlin	Historische Drucke	Hüte dich England	Monograph
PPN766440923	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000EF6F00000000	http://resolver.staatsbibliothek-berlin.de/SBB0000EF6F00000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN766440923/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	None	None	Open Access	Castelnau, Édouard: Französischer General de Castelnau. [Berlin]  Berlin	Krieg 1914 1918	Französischer General de Castelnau	Monograph
PPN715132431	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000844400000000	http://resolver.staatsbibliothek-berlin.de/SBB0000844400000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN715132431/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	None	None	Open Access	Weihnachten 1914 im Hauptquartier-Ost. [S.l.]  Berlin	Krieg 1914 1918	Weihnachten 1914 im Hauptquartier-Ost	Monograph
PPN724286667	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB00009F9800000000	http://resolver.staatsbibliothek-berlin.de/SBB00009F9800000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN724286667/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Kesselring	None	Open Access	Förster, Heinrich: Der Kriegs-Schülergarten  ein Beitrag zur Frage der erziehlichen und volkswirtschaftlichen Bedeutung der Schülergärten ; mit einem Wirtschaftsplan und anderen Beigaben. Leipzig [u.a.]  Berlin	Krieg 1914 1918	Der Kriegs-Schülergarten	Monograph
PPN679723838	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB00006D0200030000	http://resolver.staatsbibliothek-berlin.de/SBB00006D0200030000	http://digital.staatsbibliothek-berlin.de/europeana/PPN679723838/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Boysen & Maasch  Staatsbibliothek zu Berlin – Preußischer Kulturbesitz, Germany	Baritsch, Karl: Deutsche Industrien und der Krieg. Hamburg  Berlin ; Teil 3	Open Access	Baritsch, Karl: Verarbeitende Industrien (chemische und mechanische) und Verkehrswesen. Hamburg  Berlin	Krieg 1914 1918	Verarbeitende Industrien (chemische und mechanische) und Verkehrswesen	Volume
PPN757526268	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB0000EDB000000000	http://resolver.staatsbibliothek-berlin.de/SBB0000EDB000000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN757526268/00000001.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	None	None	Open Access	Hedin, Sven: Sven Hedin. [Berlin]  Berlin	Krieg 1914 1918	Sven Hedin	Monograph
PPN682393266	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB00006E9700000000	http://resolver.staatsbibliothek-berlin.de/SBB00006E9700000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN682393266/00000003.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	"Verlag ""Naturwissenschaften"""	None	Open Access	Schücking, Walther: Der Dauerfriede  Kriegsaufsätze eines Pazifisten. Leipzig  Berlin	Krieg 1914 1918	Der Dauerfriede	Monograph
PPN721273173	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	image/jpeg	http://resolver.staatsbibliothek-berlin.de/SBB00009AB300000000	http://resolver.staatsbibliothek-berlin.de/SBB00009AB300000000	http://digital.staatsbibliothek-berlin.de/europeana/PPN721273173/00000007.tif	Staatsbibliothek zu Berlin - Preußischer Kulturbesitz	Scherl	None	Open Access	Renner, Wilhelm: Feldmarschall von Mackensen  ein Lebens- und Charakterbild. Berlin  Berlin	Krieg 1914 1918	Feldmarschall von Mackensen	Monograph
